# hostname,interval,timestamp,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s
my-server,578,2017-06-17 12:40:02 UTC,eth5,0.21,0.00,0.01,0.00,0.00,0.00,0.00
my-server,578,2017-06-17 12:40:02 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,578,2017-06-17 12:40:02 UTC,bond0,1764.87,3025.37,449.42,2761.02,0.00,0.00,0.00
my-server,578,2017-06-17 12:40:02 UTC,bond1,0.42,0.10,0.02,0.00,0.00,0.00,0.00
my-server,576,2017-06-17 12:50:01 UTC,lo,4.50,4.50,0.83,0.83,0.00,0.00,0.00
my-server,576,2017-06-17 12:50:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,576,2017-06-17 12:50:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,576,2017-06-17 12:50:01 UTC,eth2,2022.08,2606.30,456.43,1813.11,0.00,0.00,0.00
my-server,576,2017-06-17 12:50:01 UTC,eth3,0.21,0.10,0.01,0.00,0.00,0.00,0.00
my-server,576,2017-06-17 12:50:01 UTC,eth4,1.10,0.00,0.09,0.00,0.00,0.00,0.00
my-server,576,2017-06-17 12:50:01 UTC,eth5,0.21,0.00,0.01,0.00,0.00,0.00,0.00
my-server,576,2017-06-17 12:50:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,576,2017-06-17 12:50:01 UTC,bond0,2023.18,2606.30,456.52,1813.11,0.00,0.00,0.00
my-server,576,2017-06-17 12:50:01 UTC,bond1,0.41,0.10,0.02,0.00,0.00,0.00,0.00
my-server,581,2017-06-17 13:00:02 UTC,lo,4.04,4.04,0.73,0.73,0.00,0.00,0.00
my-server,581,2017-06-17 13:00:02 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,581,2017-06-17 13:00:02 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,581,2017-06-17 13:00:02 UTC,eth2,1476.96,1851.24,411.32,1290.24,0.00,0.00,0.00
my-server,581,2017-06-17 13:00:02 UTC,eth3,0.21,0.10,0.01,0.00,0.00,0.00,0.00
my-server,581,2017-06-17 13:00:02 UTC,eth4,1.05,0.00,0.08,0.00,0.00,0.00,0.00
my-server,581,2017-06-17 13:00:02 UTC,eth5,0.21,0.00,0.01,0.00,0.00,0.00,0.00
my-server,581,2017-06-17 13:00:02 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,581,2017-06-17 13:00:02 UTC,bond0,1478.01,1851.24,411.40,1290.24,0.00,0.00,0.00
my-server,581,2017-06-17 13:00:02 UTC,bond1,0.42,0.10,0.02,0.00,0.00,0.00,0.00
my-server,580,2017-06-17 13:10:01 UTC,lo,3.87,3.87,0.70,0.70,0.00,0.00,0.00
my-server,580,2017-06-17 13:10:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,580,2017-06-17 13:10:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,580,2017-06-17 13:10:01 UTC,eth2,1905.36,2649.88,506.74,2055.91,0.00,0.00,0.00
my-server,580,2017-06-17 13:10:01 UTC,eth3,0.21,0.10,0.01,0.00,0.00,0.00,0.00
my-server,580,2017-06-17 13:10:01 UTC,eth4,1.11,0.00,0.09,0.00,0.00,0.00,0.00
my-server,580,2017-06-17 13:10:01 UTC,eth5,0.21,0.00,0.01,0.00,0.00,0.00,0.00
my-server,580,2017-06-17 13:10:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,580,2017-06-17 13:10:01 UTC,bond0,1906.47,2649.88,506.82,2055.91,0.00,0.00,0.00
my-server,580,2017-06-17 13:10:01 UTC,bond1,0.41,0.10,0.02,0.00,0.00,0.00,0.00
my-server,580,2017-06-17 13:20:01 UTC,lo,4.20,4.20,0.74,0.74,0.00,0.00,0.00
my-server,580,2017-06-17 13:20:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,580,2017-06-17 13:20:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,580,2017-06-17 13:20:01 UTC,eth2,1891.68,2740.24,418.99,2147.53,0.00,0.00,0.00
my-server,580,2017-06-17 13:20:01 UTC,eth3,0.21,0.10,0.01,0.00,0.00,0.00,0.00
my-server,580,2017-06-17 13:20:01 UTC,eth4,1.14,0.00,0.09,0.00,0.00,0.00,0.00
my-server,580,2017-06-17 13:20:01 UTC,eth5,0.21,0.00,0.01,0.00,0.00,0.00,0.00
my-server,580,2017-06-17 13:20:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,580,2017-06-17 13:20:01 UTC,bond0,1892.81,2740.24,419.09,2147.53,0.00,0.00,0.00
my-server,580,2017-06-17 13:20:01 UTC,bond1,0.41,0.10,0.02,0.00,0.00,0.00,0.00
my-server,579,2017-06-17 13:30:01 UTC,lo,3.81,3.81,0.70,0.70,0.00,0.00,0.00
my-server,579,2017-06-17 13:30:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,579,2017-06-17 13:30:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,579,2017-06-17 13:30:01 UTC,eth2,1885.73,2496.62,440.58,1831.67,0.00,0.00,0.00
my-server,579,2017-06-17 13:30:01 UTC,eth3,0.21,0.10,0.01,0.00,0.00,0.00,0.00
my-server,579,2017-06-17 13:30:01 UTC,eth4,1.09,0.00,0.09,0.00,0.00,0.00,0.00
my-server,579,2017-06-17 13:30:01 UTC,eth5,0.21,0.00,0.01,0.00,0.00,0.00,0.00
my-server,579,2017-06-17 13:30:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,579,2017-06-17 13:30:01 UTC,bond0,1886.82,2496.62,440.67,1831.67,0.00,0.00,0.00
my-server,579,2017-06-17 13:30:01 UTC,bond1,0.41,0.10,0.02,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 13:40:01 UTC,lo,3.83,3.83,0.69,0.69,0.00,0.00,0.00
my-server,584,2017-06-17 13:40:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 13:40:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 13:40:01 UTC,eth2,1441.71,1921.00,330.80,1399.51,0.00,0.00,0.00
my-server,584,2017-06-17 13:40:01 UTC,eth3,0.21,0.10,0.01,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 13:40:01 UTC,eth4,1.09,0.00,0.09,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 13:40:01 UTC,eth5,0.21,0.00,0.01,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 13:40:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 13:40:01 UTC,bond0,1442.81,1921.00,330.89,1399.51,0.00,0.00,0.00
my-server,584,2017-06-17 13:40:01 UTC,bond1,0.41,0.10,0.02,0.00,0.00,0.00,0.00
my-server,580,2017-06-17 13:50:01 UTC,lo,4.81,4.81,1.00,1.00,0.00,0.00,0.00
my-server,580,2017-06-17 13:50:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,580,2017-06-17 13:50:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,580,2017-06-17 13:50:01 UTC,eth2,1852.55,2451.21,404.63,1717.66,0.00,0.00,0.00
my-server,580,2017-06-17 13:50:01 UTC,eth3,0.21,0.10,0.01,0.00,0.00,0.00,0.00
my-server,580,2017-06-17 13:50:01 UTC,eth4,1.07,0.00,0.09,0.00,0.00,0.00,0.00
my-server,580,2017-06-17 13:50:01 UTC,eth5,0.21,0.00,0.01,0.00,0.00,0.00,0.00
my-server,580,2017-06-17 13:50:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,580,2017-06-17 13:50:01 UTC,bond0,1853.62,2451.21,404.72,1717.66,0.00,0.00,0.00
my-server,580,2017-06-17 13:50:01 UTC,bond1,0.41,0.10,0.02,0.00,0.00,0.00,0.00
my-server,582,2017-06-17 14:00:01 UTC,lo,4.03,4.03,0.75,0.75,0.00,0.00,0.00
my-server,582,2017-06-17 14:00:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,582,2017-06-17 14:00:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,582,2017-06-17 14:00:01 UTC,eth2,1605.42,2215.39,370.61,1694.83,0.00,0.00,0.00
my-server,582,2017-06-17 14:00:01 UTC,eth3,0.21,0.10,0.01,0.00,0.00,0.00,0.00
my-server,582,2017-06-17 14:00:01 UTC,eth4,1.30,0.00,0.11,0.00,0.00,0.00,0.00
my-server,582,2017-06-17 14:00:01 UTC,eth5,0.21,0.00,0.01,0.00,0.00,0.00,0.00
my-server,582,2017-06-17 14:00:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,582,2017-06-17 14:00:01 UTC,bond0,1606.72,2215.39,370.72,1694.83,0.00,0.00,0.00
my-server,582,2017-06-17 14:00:01 UTC,bond1,0.42,0.10,0.02,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:10:01 UTC,lo,3.94,3.94,0.74,0.74,0.00,0.00,0.00
my-server,584,2017-06-17 14:10:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:10:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:10:01 UTC,eth2,1772.64,3884.54,399.17,3989.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:10:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:10:01 UTC,eth4,1.24,0.00,0.10,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:10:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:10:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:10:01 UTC,bond0,1773.87,3884.54,399.27,3989.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:10:01 UTC,bond1,0.41,0.10,0.02,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:20:01 UTC,lo,3.76,3.76,0.68,0.68,0.00,0.00,0.00
my-server,584,2017-06-17 14:20:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:20:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:20:01 UTC,eth2,2509.10,3388.48,621.85,2524.20,0.00,0.00,0.00
my-server,584,2017-06-17 14:20:01 UTC,eth3,0.21,0.10,0.01,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:20:01 UTC,eth4,1.04,0.00,0.09,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:20:01 UTC,eth5,0.21,0.00,0.01,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:20:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:20:01 UTC,bond0,2510.14,3388.48,621.94,2524.20,0.00,0.00,0.00
my-server,584,2017-06-17 14:20:01 UTC,bond1,0.41,0.10,0.02,0.00,0.00,0.00,0.00
my-server,586,2017-06-17 14:30:01 UTC,lo,3.75,3.75,0.68,0.68,0.00,0.00,0.00
my-server,586,2017-06-17 14:30:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,586,2017-06-17 14:30:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,586,2017-06-17 14:30:01 UTC,eth2,1909.17,2554.38,475.62,1826.59,0.00,0.00,0.00
my-server,586,2017-06-17 14:30:01 UTC,eth3,0.21,0.10,0.01,0.00,0.00,0.00,0.00
my-server,586,2017-06-17 14:30:01 UTC,eth4,1.08,0.00,0.09,0.00,0.00,0.00,0.00
my-server,586,2017-06-17 14:30:01 UTC,eth5,0.21,0.00,0.01,0.00,0.00,0.00,0.00
my-server,586,2017-06-17 14:30:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,586,2017-06-17 14:30:01 UTC,bond0,1910.25,2554.38,475.70,1826.59,0.00,0.00,0.00
my-server,586,2017-06-17 14:30:01 UTC,bond1,0.41,0.10,0.02,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:40:01 UTC,lo,3.82,3.82,0.71,0.71,0.00,0.00,0.00
my-server,584,2017-06-17 14:40:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:40:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:40:01 UTC,eth2,3102.93,4055.21,1001.72,2935.35,0.00,0.00,0.00
my-server,584,2017-06-17 14:40:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:40:01 UTC,eth4,1.07,0.00,0.08,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:40:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:40:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:40:01 UTC,bond0,3104.00,4055.21,1001.80,2935.35,0.00,0.00,0.00
my-server,584,2017-06-17 14:40:01 UTC,bond1,0.41,0.10,0.02,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:50:01 UTC,lo,4.09,4.09,0.74,0.74,0.00,0.00,0.00
my-server,584,2017-06-17 14:50:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:50:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:50:01 UTC,eth2,2021.55,2508.07,476.86,1616.97,0.00,0.00,0.00
my-server,584,2017-06-17 14:50:01 UTC,eth3,0.21,0.10,0.01,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:50:01 UTC,eth4,1.08,0.00,0.09,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:50:01 UTC,eth5,0.21,0.00,0.01,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:50:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,584,2017-06-17 14:50:01 UTC,bond0,2022.63,2508.07,476.95,1616.97,0.00,0.00,0.00
my-server,584,2017-06-17 14:50:01 UTC,bond1,0.41,0.10,0.02,0.00,0.00,0.00,0.00
my-server,590,2017-06-17 15:00:01 UTC,lo,3.71,3.71,0.68,0.68,0.00,0.00,0.00
my-server,590,2017-06-17 15:00:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,590,2017-06-17 15:00:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,590,2017-06-17 15:00:01 UTC,eth2,2256.61,2967.49,557.00,2074.36,0.00,0.00,0.00
my-server,590,2017-06-17 15:00:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,590,2017-06-17 15:00:01 UTC,eth4,1.11,0.00,0.09,0.00,0.00,0.00,0.00
my-server,590,2017-06-17 15:00:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,590,2017-06-17 15:00:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,590,2017-06-17 15:00:01 UTC,bond0,2257.72,2967.49,557.08,2074.36,0.00,0.00,0.00
my-server,590,2017-06-17 15:00:01 UTC,bond1,0.41,0.10,0.02,0.00,0.00,0.00,0.00
my-server,589,2017-06-17 15:10:01 UTC,lo,4.15,4.15,0.80,0.80,0.00,0.00,0.00
my-server,589,2017-06-17 15:10:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,589,2017-06-17 15:10:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,589,2017-06-17 15:10:01 UTC,eth2,2734.31,5629.13,626.89,5469.54,0.00,0.00,0.00
my-server,589,2017-06-17 15:10:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,589,2017-06-17 15:10:01 UTC,eth4,1.19,0.00,0.09,0.00,0.00,0.00,0.00
my-server,589,2017-06-17 15:10:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,589,2017-06-17 15:10:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,589,2017-06-17 15:10:01 UTC,bond0,2735.49,5629.13,626.99,5469.54,0.00,0.00,0.00
my-server,589,2017-06-17 15:10:01 UTC,bond1,0.41,0.10,0.02,0.00,0.00,0.00,0.00
my-server,587,2017-06-17 15:20:02 UTC,lo,4.19,4.19,0.80,0.80,0.00,0.00,0.00
my-server,587,2017-06-17 15:20:02 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,587,2017-06-17 15:20:02 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,587,2017-06-17 15:20:02 UTC,eth2,2625.56,5813.79,590.39,5879.76,0.00,0.00,0.00
my-server,587,2017-06-17 15:20:02 UTC,eth3,0.21,0.10,0.01,0.00,0.00,0.00,0.00
my-server,587,2017-06-17 15:20:02 UTC,eth4,1.16,0.00,0.09,0.00,0.00,0.00,0.00
my-server,587,2017-06-17 15:20:02 UTC,eth5,0.21,0.00,0.01,0.00,0.00,0.00,0.00
my-server,587,2017-06-17 15:20:02 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,587,2017-06-17 15:20:02 UTC,bond0,2626.72,5813.79,590.48,5879.76,0.00,0.00,0.00
my-server,587,2017-06-17 15:20:02 UTC,bond1,0.41,0.10,0.02,0.00,0.00,0.00,0.00
my-server,587,2017-06-17 15:30:01 UTC,lo,4.22,4.22,0.82,0.82,0.00,0.00,0.00
my-server,587,2017-06-17 15:30:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,587,2017-06-17 15:30:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,587,2017-06-17 15:30:01 UTC,eth2,2567.48,9245.73,541.75,10983.63,0.00,0.00,0.00
my-server,587,2017-06-17 15:30:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,587,2017-06-17 15:30:01 UTC,eth4,1.21,0.00,0.10,0.00,0.00,0.00,0.00
my-server,587,2017-06-17 15:30:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,587,2017-06-17 15:30:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,587,2017-06-17 15:30:01 UTC,bond0,2568.69,9245.73,541.85,10983.63,0.00,0.00,0.00
my-server,587,2017-06-17 15:30:01 UTC,bond1,0.41,0.10,0.02,0.00,0.00,0.00,0.00
my-server,590,2017-06-17 15:40:01 UTC,lo,4.25,4.25,0.83,0.83,0.00,0.00,0.00
my-server,590,2017-06-17 15:40:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,590,2017-06-17 15:40:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,590,2017-06-17 15:40:01 UTC,eth2,2421.65,5213.24,747.14,5256.23,0.00,0.00,0.00
my-server,590,2017-06-17 15:40:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,590,2017-06-17 15:40:01 UTC,eth4,1.03,0.00,0.08,0.00,0.00,0.00,0.00
my-server,590,2017-06-17 15:40:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,590,2017-06-17 15:40:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,590,2017-06-17 15:40:01 UTC,bond0,2422.67,5213.24,747.22,5256.23,0.00,0.00,0.00
my-server,590,2017-06-17 15:40:01 UTC,bond1,0.41,0.10,0.02,0.00,0.00,0.00,0.00
my-server,588,2017-06-17 15:50:01 UTC,lo,4.12,4.12,0.76,0.76,0.00,0.00,0.00
my-server,588,2017-06-17 15:50:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,588,2017-06-17 15:50:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,588,2017-06-17 15:50:01 UTC,eth2,1785.55,2300.40,410.11,1577.52,0.00,0.00,0.00
my-server,588,2017-06-17 15:50:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,588,2017-06-17 15:50:01 UTC,eth4,1.05,0.00,0.08,0.00,0.00,0.00,0.00
my-server,588,2017-06-17 15:50:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,588,2017-06-17 15:50:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,588,2017-06-17 15:50:01 UTC,bond0,1786.60,2300.40,410.19,1577.52,0.00,0.00,0.00
my-server,588,2017-06-17 15:50:01 UTC,bond1,0.41,0.10,0.02,0.00,0.00,0.00,0.00
my-server,590,2017-06-17 16:00:01 UTC,lo,4.16,4.16,0.78,0.78,0.00,0.00,0.00
my-server,590,2017-06-17 16:00:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,590,2017-06-17 16:00:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,590,2017-06-17 16:00:01 UTC,eth2,2164.32,2804.63,528.91,1931.69,0.00,0.00,0.00
my-server,590,2017-06-17 16:00:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,590,2017-06-17 16:00:01 UTC,eth4,1.04,0.00,0.08,0.00,0.00,0.00,0.00
my-server,590,2017-06-17 16:00:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,590,2017-06-17 16:00:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,590,2017-06-17 16:00:01 UTC,bond0,2165.36,2804.63,528.99,1931.69,0.00,0.00,0.00
my-server,590,2017-06-17 16:00:01 UTC,bond1,0.41,0.10,0.02,0.00,0.00,0.00,0.00
my-server,592,2017-06-17 16:10:01 UTC,lo,3.84,3.84,0.72,0.72,0.00,0.00,0.00
my-server,592,2017-06-17 16:10:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,592,2017-06-17 16:10:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,592,2017-06-17 16:10:01 UTC,eth2,3075.94,8545.24,841.66,9321.86,0.00,0.00,0.00
my-server,592,2017-06-17 16:10:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,592,2017-06-17 16:10:01 UTC,eth4,1.08,0.00,0.08,0.00,0.00,0.00,0.00
my-server,592,2017-06-17 16:10:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,592,2017-06-17 16:10:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,592,2017-06-17 16:10:01 UTC,bond0,3077.02,8545.24,841.75,9321.86,0.00,0.00,0.00
my-server,592,2017-06-17 16:10:01 UTC,bond1,0.41,0.10,0.02,0.00,0.00,0.00,0.00
my-server,588,2017-06-17 16:20:01 UTC,lo,3.99,3.99,0.73,0.73,0.00,0.00,0.00
my-server,588,2017-06-17 16:20:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,588,2017-06-17 16:20:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,588,2017-06-17 16:20:01 UTC,eth2,2867.58,3765.06,763.95,2567.69,0.00,0.00,0.00
my-server,588,2017-06-17 16:20:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,588,2017-06-17 16:20:01 UTC,eth4,1.12,0.00,0.09,0.00,0.00,0.00,0.00
my-server,588,2017-06-17 16:20:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,588,2017-06-17 16:20:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,588,2017-06-17 16:20:01 UTC,bond0,2868.70,3765.06,764.04,2567.69,0.00,0.00,0.00
my-server,588,2017-06-17 16:20:01 UTC,bond1,0.41,0.10,0.02,0.00,0.00,0.00,0.00
my-server,588,2017-06-17 16:30:01 UTC,lo,3.92,3.92,0.71,0.71,0.00,0.00,0.00
my-server,588,2017-06-17 16:30:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,588,2017-06-17 16:30:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,588,2017-06-17 16:30:01 UTC,eth2,2646.39,3397.06,697.71,2298.57,0.00,0.00,0.00
my-server,588,2017-06-17 16:30:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,588,2017-06-17 16:30:01 UTC,eth4,1.08,0.00,0.09,0.00,0.00,0.00,0.00
my-server,588,2017-06-17 16:30:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,588,2017-06-17 16:30:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,588,2017-06-17 16:30:01 UTC,bond0,2647.47,3397.06,697.79,2298.57,0.00,0.00,0.00
my-server,588,2017-06-17 16:30:01 UTC,bond1,0.41,0.10,0.02,0.00,0.00,0.00,0.00
my-server,591,2017-06-17 16:40:01 UTC,lo,3.92,3.92,0.73,0.73,0.00,0.00,0.00
my-server,591,2017-06-17 16:40:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,591,2017-06-17 16:40:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,591,2017-06-17 16:40:01 UTC,eth2,4494.08,6279.15,1471.45,4701.01,0.00,0.00,0.00
my-server,591,2017-06-17 16:40:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,591,2017-06-17 16:40:01 UTC,eth4,1.11,0.00,0.09,0.00,0.00,0.00,0.00
my-server,591,2017-06-17 16:40:01 UTC,eth5,0.20,0.00,0.01,0.00,0.00,0.00,0.00
my-server,591,2017-06-17 16:40:01 UTC,usb0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,591,2017-06-17 16:40:01 UTC,bond0,4495.19,6279.15,1471.54,4701.01,0.00,0.00,0.00
my-server,591,2017-06-17 16:40:01 UTC,bond1,0.41,0.10,0.02,0.00,0.00,0.00,0.00
my-server,592,2017-06-17 16:50:01 UTC,lo,4.28,4.28,0.82,0.82,0.00,0.00,0.00
my-server,592,2017-06-17 16:50:01 UTC,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,592,2017-06-17 16:50:01 UTC,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
my-server,592,2017-06-17 16:50:01 UTC,eth2,3447.25,4680.44,951.14,3328.36,0.00,0.00,0.00
my-server,592,2017-06-17 16:50:01 UTC,eth3,0.20,0.10,0.01,0.00,0.00,0.00,0.00
my-server,592,2017-06-17 16:50:01 UTC,eth4,1.03,0.00,0.08,0.00,0.00,0.00,0.00
